0148 319	1	Forbes	Sha	3	125	No	4	4	12	4
0148 321	2	Forbes	Prv	3	248	No	22	13	36	24	23	19	23	19
0148 322	1	Forbes	Sha	3	131	No	6	6	13	5
0148 323	1	Forbes	Sha	3	127	No	63	11	7	7	11	3	62	11	51	5	51	5
0148 324	2	Forbes	Prv	3	294	No	37	27	23	14	22	18	22	18
0148 327	1	Forbes	Sha	3	145	No	2	2	57	10	1	1	63	12	49	4	49	4
0148 331	2	Forbes	Sha	3	286	No	59	47	26	15	43	31	16	12	47	43	16	12	47	43
0153 011	4	Spelman	Prv	1	930	No	49	49	11	11	34	34	34	34
0153 012	4	Spelman	Prv	1	930	No	7	7	14	14	45	45	45	45
0153 013	4	Spelman	Prv	2	930	No	34	34	44	44	51	51	51	51
0153 014	4	Spelman	Prv	2	930	No	6	6	37	37	47	47	47	47
0153 015	4	Spelman	Prv	3	930	No	41	41	17	17	50	50	50	50
0153 016	4	Spelman	Prv	3	930	No	36	36	43	43	30	30	30	30
0153 017	4	Spelman	Prv	4	930	No	43	43	15	15	38	38	38	38
0153 018	4	Spelman	Prv	4	930	No	48	48	50	50	39	39	39	39
0153 021	4	Spelman	Prv	1	930	No	17	17	7	7	12	12	12	12
0153 022	4	Spelman	Prv	1	930	No	10	10	8	8	2	2	2	2
0153 023	4	Spelman	Prv	2	930	No	5	5	2	2	16	16	16	16
0153 024	4	Spelman	Prv	2	930	No	9	9	1	1	6	6	6	6
0153 025	4	Spelman	Prv	3	930	No	28	28	40	40	1	1	1	1
0153 026	4	Spelman	Prv	3	930	No	26	26	19	19	44	44	44	44
0153 032	4	Spelman	Prv	1	930	No	37	37	36	36	3	3	3	3
0153 034	4	Spelman	Prv	2	930	No	4	4	20	20	26	26	26	26
0153 035	4	Spelman	Prv	3	930	No	21	21	21	21	32	32	32	32
0153 036	4	Spelman	Prv	3	930	No	20	20	31	31	29	29	29	29
0153 037	4	Spelman	Prv	4	930	No	24	24	33	33	24	24	24	24
0153 038	4	Spelman	Prv	4	930	No	23	23	34	34	25	25	25	25
0153 041	4	Spelman	Prv	1	930	No	28	28	20	20	20	20
0153 045	4	Spelman	Prv	3	930	No	16	16	12	12	21	21	21	21
0153 046	4	Spelman	Prv	3	930	No	11	11	13	13	41	41	41	41
0153 047	4	Spelman	Prv	4	930	No	40	40	46	46	4	4	4	4
0153 048	4	Spelman	Prv	4	930	No	32	32	30	30	5	5	5	5
0153 051	4	Spelman	Prv	1	930	No	31	31	47	47	43	43	43	43
0153 052	4	Spelman	Prv	1	930	No	30	30	6	6	42	42	42	42
0153 053	4	Spelman	Prv	2	930	No	12	12	29	29	31	31	31	31
0153 054	4	Spelman	Prv	2	930	No	8	8	4	4	17	17	17	17
0153 055	4	Spelman	Prv	3	930	No	33	33	10	10	13	13	13	13
0153 056	4	Spelman	Prv	3	930	No	1	1	9	9	10	10	10	10
0153 061	4	Spelman	Prv	1	930	No	45	45	39	39	49	49	49	49
0153 063	4	Spelman	Prv	2	930	No	13	13	22	22	46	46	46	46
0153 064	4	Spelman	Prv	2	930	No	14	14	27	27	11	11	11	11
0153 065	4	Spelman	Prv	3	930	No	18	18	24	24	27	27	27	27
0153 066	4	Spelman	Prv	3	930	No	22	22	25	25	9	9	9	9
0153 067	4	Spelman	Prv	4	930	No	29	29	49	49	19	19	19	19
0153 068	4	Spelman	Prv	4	930	No	42	42	16	16	18	18	18	18
0153 071	4	Spelman	Prv	A	930	No	38	38	51	51	33	33	33	33
0153 073	4	Spelman	Prv	2	930	No	39	39	26	26	8	8	8	8
0153 074	4	Spelman	Prv	2	930	No	47	47	38	38	15	15	15	15
0153 075	4	Spelman	Prv	3	930	No	2	2	35	35	14	14	14	14
0153 076	4	Spelman	Prv	3	930	No	3	3	5	5	7	7	7	7
0153 077	4	Spelman	Prv	4	930	No	50	50	32	32	36	36	36	36
0153 078	4	Spelman	Prv	4	930	No	44	44	23	23	35	35	35	35
0153 081	4	Spelman	Prv	A	930	No	35	35	45	45	48	48	48	48
0153 082	4	Spelman	Prv	A	930	No	19	19	18	18	37	37	37	37
0153 083	4	Spelman	Prv	2	930	No	15	15	48	48	22	22	22	22
0153 084	4	Spelman	Prv	2	930	No	25	25	3	3	23	23	23	23
0153 085	4	Spelman	Prv	3	930	No	27	27	42	42	28	28	28	28
0153 086	4	Spelman	Prv	3	930	No	46	46	41	41	40	40	40	40
0162 301	4	Wilson	Prv	3	617	No	33	5	84	13	12	4	12	4
0162 302	4	Wilson	Prv	3	606	No	10	3	10	3
0162 401	6	Wilson	Prv	4	881	No	30	3	51	4	49	6	49	6
0162 402	6	Wilson	Prv	4	881	No	32	4	85	5	53	7	53	7
0164 111	4	Wilson	Prv	1	613	No	77	9	79	11	18	6	18	6
0164 112	4	Wilson	Prv	1	614	No	46	8	41	4	39	11	39	11
0164 121	4	Wilson	Prv	2	605	No	86	12	78	10	7	2	7	2
0164 122	4	Wilson	Prv	2	630	No	1	1	18	2	5	1	5	1
0164 131	6	Wilson	Prv	3	865	No	22	2	15	1	33	2	33	2
0164 132	6	Wilson	Prv	3	844	No	13	1	38	3	2	1	2	1
0164 133	2	Wilson	Pub	3	200	No	50	4	50	4
0164 135	4	Wilson	Pub	3	508	No	80	11	73	8	67	14	67	14
0164 201	4	Wilson	Prv	A	703	No	36	6	49	5	28	8	28	8
0164 202	4	Wilson	Prv	A	627	No	40	7	67	6	31	9	31	9
0164 212	4	Wilson	Prv	1	606	No	78	10	72	7	36	10	36	10
0164 231	4	Wilson	Pub	3	513	No	66	13	66	13
0164 232	4	Wilson	Prv	3	603	No	9	3	74	9	16	5	16	5
0592 125	3	Forbes	Prv	1	372	No
0592 126	1	Forbes	Prv	1	172	No
0592 131	2	Forbes	Sha	1	208	No
0592 132	2	Forbes	Sha	1	185	No
0592 133	1	Forbes	Sha	1	115	No
0592 134	1	Forbes	Sha	1	108	No
0592 135	1	Forbes	Sha	1	115	No
0592 136	1	Forbes	Sha	1	105	No
0592 137	2	Forbes	Sha	1	185	No
0592 138	2	Forbes	Sha	1	186	No
0592 142	1	Forbes	Pub	1	168	No
0592 145	1	Forbes	Pub	1	144	No
0592 147	1	Forbes	Pub	1	172	No
0592 148	1	Forbes	Pub	1	167	No
0592 149	1	Forbes	Pub	1	158	No
0592 150	1	Forbes	Pub	1	166	No
0592 152	1	Forbes	Pub	1	167	No
0592 154	1	Forbes	Pub	1	170	No
0592 155	1	Forbes	Pub	1	178	No
0592 156	1	Forbes	Pub	1	171	No
0592 174	1	Forbes	Sha	1	107	No
0592 178	3	Forbes	Prv	1	363	No
0592 227	2	Forbes	Pub	2	291	No
0592 228	2	Forbes	Pub	2	185	No
0592 231	2	Forbes	Pub	2	282	No
0592 232	2	Forbes	Pub	2	185	No
0592 234	2	Forbes	Pub	2	180	No
0592 236	2	Forbes	Pub	2	180	No
0592 238	2	Forbes	Pub	2	185	No
0592 242	1	Forbes	Pub	2	167	No
0592 244	1	Forbes	Pub	2	168	No
0592 245	1	Forbes	Pub	2	166	No
0592 246	1	Forbes	Pub	2	168	No
0592 247	1	Forbes	Pub	2	170	No
0592 248	1	Forbes	Pub	2	170	No
0592 249	1	Forbes	Pub	2	161	No
0592 250	1	Forbes	Pub	2	168	No
0592 252	1	Forbes	Pub	2	167	No
0592 254	1	Forbes	Pub	2	167	No
0592 255	1	Forbes	Pub	2	179	Yes
0592 256	1	Forbes	Pub	2	169	Yes
0592 257	1	Forbes	Pub	2	172	Yes
0592 258	1	Forbes	Pub	2	180	Yes
0592 259	1	Forbes	Pub	2	172	Yes
0592 260	1	Forbes	Pub	2	162	Yes
0592 261	1	Forbes	Pub	2	167	Yes
0592 263	1	Forbes	Pub	2	166	Yes
0592 265	2	Forbes	Pub	2	343	Yes
0592 266	1	Forbes	Pub	2	160	Yes
0592 268	1	Forbes	Pub	2	175	Yes
0592 270	1	Forbes	Pub	2	173	Yes
0592 323	3	Forbes	Pub	3	392	No
0592 327	2	Forbes	Pub	3	288	No
0592 328	2	Forbes	Pub	3	185	No
0592 331	2	Forbes	Pub	3	279	No
0592 332	2	Forbes	Pub	3	184	No
0592 334	2	Forbes	Pub	3	180	No
0592 336	2	Forbes	Pub	3	180	No
0592 337	3	Forbes	Pub	3	291	No
0592 338	2	Forbes	Pub	3	184	No
0592 374	2	Forbes	Pub	3	180	No
0592 376	2	Forbes	Pub	3	180	No
0592 377	2	Forbes	Pub	3	279	No
0592 378	2	Forbes	Pub	3	184	No
0592 426	2	Forbes	Pub	4	180	No
0592 427	2	Forbes	Pub	4	284	No
0592 428	2	Forbes	Pub	4	181	No
0592 431	2	Forbes	Pub	4	270	No
0592 432	2	Forbes	Pub	4	181	No
0592 434	2	Forbes	Pub	4	180	No
0592 436	2	Forbes	Pub	4	180	No
0592 438	2	Forbes	Pub	4	181	No
0603 101	2	Upperclass	Prv	1	288	No	457	56	562	91	373	62	373	62
0603 102	4	Upperclass	Prv	1	755	No	172	12	241	15	46	7	46	7
0603 104	1	Upperclass	Sha	1	148	No	465	328	546	364	315	196	315	196
0603 106	1	Upperclass	Sha	1	147	No	479	336	547	365	379	232	379	232
0603 107	4	Upperclass	Prv	1	510	No	575	42	681	60	460	44	460	44
0603 108	1	Upperclass	Sha	1	148	No	421	307	52	32	381	233	381	233
0603 110	1	Upperclass	Sha	1	147	No	422	308	574	380	382	234	382	234
0603 117	2	Upperclass	Prv	1	337	No	411	63	76	16	76	16
0603 121	1	Upperclass	Sha	1	190	No	61	40	249	167	117	64	117	64
0603 122	2	Upperclass	Prv	1	305	No	70	15	374	61	63	14	63	14
0603 123	1	Upperclass	Sha	1	166	No	63	42	297	201	212	128	212	128
0603 124	1	Upperclass	Sha	1	147	No	218	155	484	331	321	202	321	202
0603 125	1	Upperclass	Sha	1	166	No	64	43	237	158	119	66	119	66
0603 126	1	Upperclass	Sha	1	148	No	217	154	551	368	322	203	322	203
0603 127	1	Upperclass	Sha	1	166	No	65	44	238	159	121	68	121	68
0603 128	1	Upperclass	Sha	1	147	No	464	327	394	276	177	107	177	107
0603 130	1	Upperclass	Sha	1	148	No	463	326	395	277	178	108	178	108
0603 131	1	Upperclass	Sha	1	196	No	60	39	91	59	79	43	79	43
0603 133	1	Upperclass	Sha	1	196	No	62	41	104	68	21	15	21	15
0603 136	1	Upperclass	Sha	1	147	No	454	320	386	270
0603 138	1	Upperclass	Sha	1	148	No	453	319	385	269	165	99	165	99
0603 140	4	Upperclass	Prv	1	755	No	323	15	155	10	169	13	169	13
0603 142	1	Upperclass	Sha	1	140	No	534	359	383	267	362	220	362	220
0603 144	1	Upperclass	Sha	1	154	No	317	234	384	268	78	42	78	42
0603 147	2	Upperclass	Prv	1	280	No	481	62	629	104	471	80	471	80
0603 148	1	Upperclass	Sha	1	166	No	291	214	16	9	309	193	309	193
0603 149	2	Upperclass	Prv	1	280	No	564	88	485	76	453	75	453	75
0603 150	1	Upperclass	Sha	1	166	No	290	213	15	8	271	169	271	169
0603 153	2	Upperclass	Prv	1	280	No	549	85	613	97	301	51	301	51
0603 156	1	Upperclass	Sha	1	166	No	298	221	444	301	352	214	352	214
0603 158	1	Upperclass	Sha	1	166	No	299	222	282	188	91	50	91	50
0603 160	1	Independent	Sha	1	147	No	31	25	14	10	14	10
0603 162	1	Independent	Sha	1	140	No	41	33	15	11	15	11
0603 164	2	Independent	Prv	1	278	No	114	23	99	18	39	8	39	8
0603 168	2	Independent	Prv	1	278	No	19	4	26	3	25	5	25	5
0603 170	2	Independent	Prv	1	278	No	57	9	8	1	52	12	52	12
0603 171	1	Independent	Sha	1	166	No	92	70	1	1	1	1
0603 172	2	Independent	Prv	1	278	No	50	7	29	4	27	7	27	7
0603 173	1	Independent	Sha	1	166	No	105	77	13	9	13	9
0603 174	2	Independent	Prv	1	278	No	39	5	18	2	43	10	43	10
0603 201	2	Upperclass	Prv	2	288	No	577	89	483	75
0603 202	4	Upperclass	Prv	2	755	No	224	13	240	14	251	19	251	19
0603 207	4	Upperclass	Prv	2	510	No	554	39	711	68	469	45	469	45
0603 213	1	Upperclass	Sha	2	166	No	251	183	45	26	188	114	188	114
0603 215	1	Upperclass	Sha	2	166	No	256	187	44	25	187	113	187	113
0603 217	2	Upperclass	Prv	2	337	No	455	73	116	27	116	27
0603 221	1	Upperclass	Sha	2	190	No	79	50	107	69	99	54	99	54
0603 222	2	Upperclass	Prv	2	305	No	171	30	159	35	358	59	358	59
0603 223	1	Upperclass	Sha	2	166	No	423	309	258	172	100	55	100	55
0603 224	1	Upperclass	Sha	2	147	No	311	231	575	381	368	223	368	223
0603 226	1	Upperclass	Sha	2	148	No	313	232	511	346	369	224	369	224
0603 231	1	Upperclass	Sha	2	196	No	39	24	51	31	120	67	120	67
0603 232	1	Upperclass	Sha	2	147	No	503	345	43	24	279	174	279	174
0603 233	1	Upperclass	Sha	2	196	No	40	25	49	29	60	33	60	33
0603 234	1	Upperclass	Sha	2	148	No	167	113	47	27	280	175	280	175
0603 236	1	Upperclass	Sha	2	147	No	168	114	548	366	278	173	278	173
0603 238	1	Upperclass	Sha	2	148	No	169	115	117	75	281	176	281	176
0603 240	4	Upperclass	Prv	2	755	No	312	14	118	9	260	21	260	21
0603 242	1	Upperclass	Sha	2	140	No	308	228	564	375	392	238	392	238
0603 244	1	Upperclass	Sha	2	154	No	42	23
0603 247	2	Upperclass	Prv	2	280	No	470	58	170	36	336	57	336	57
0603 248	1	Upperclass	Sha	2	166	No	242	174
0603 249	2	Upperclass	Prv	2	280	No	471	59	391	62
0603 250	1	Upperclass	Sha	2	166	No	241	173
0603 252	1	Upperclass	Sha	2	166	No	285	209	164	105
0603 253	2	Upperclass	Prv	2	280	No	433	54	304	55	252	45	252	45
0603 254	1	Upperclass	Sha	2	166	No	286	210	163	104	354	215	354	215
0603 260	1	Independent	Sha	2	151	No	14	13	19	17	17	13	17	13
0603 262	1	Independent	Sha	2	161	No	13	12	20	18	16	12	16	12
0603 264	2	Independent	Prv	2	278	No	107	20	96	15	48	11	48	11
0603 265	1	Independent	Sha	2	166	No	33	27	1	1	18	14	18	14
0603 266	2	Independent	Prv	2	278	No	106	19	97	16	53	13	53	13
0603 267	1	Independent	Sha	2	166	No	15	14	3	3	19	15	19	15
0603 268	2	Upperclass	Prv	2	278	No	440	55	354	60	332	54	332	54
0603 270	2	Upperclass	Prv	2	278	No	380	44	413	64	238	42	238	42
0603 271	1	Independent	Sha	2	166	No	45	36	39	33	33	25	33	25
0603 272	2	Independent	Prv	2	278	No	112	22	101	19	12	3	12	3
0603 273	1	Independent	Sha	2	166	No	98	74	13	12	2	2	2	2
0603 274	2	Independent	Prv	2	278	No	111	21	109	22	26	6	26	6
0603 301	2	Upperclass	Prv	3	288	No	532	81	532	85	410	65	410	65
0603 302	4	Upperclass	Prv	3	755	No	417	20	46	6	250	18	250	18
0603 307	4	Upperclass	Prv	3	510	No	664	73	741	84	395	38	395	38
0603 308	1	Upperclass	Sha	3	148	No	500	342	124	79	365	222	365	222
0603 322	2	Upperclass	Prv	3	297	No	428	52	558	90	364	60	364	60
0603 324	1	Upperclass	Sha	3	147	No	501	343	390	274	409	247	409	247
0603 326	1	Upperclass	Sha	3	148	No	502	344	387	271	305	191	305	191
0603 328	1	Upperclass	Sha	3	147	No	158	108	389	273	129	76	129	76
0603 330	1	Upperclass	Sha	3	148	No	157	107	388	272	65	36	65	36
0603 331	1	Upperclass	Sha	3	196	No	57	36	89	57	55	30	55	30
0603 333	1	Upperclass	Sha	3	196	No	56	35	88	56	118	65	118	65
0603 335	1	Upperclass	Sha	3	160	No	450	318	503	341
0603 336	1	Upperclass	Sha	3	147	No	377	261
0603 338	1	Upperclass	Sha	3	148	No	376	260
0603 340	4	Upperclass	Prv	3	755	No	400	18	213	13	176	14	176	14
0603 345	1	Upperclass	Sha	3	181	No	292	215	231	153
0603 348	1	Upperclass	Sha	3	166	No	402	296	167	108	287	180	287	180
0603 350	1	Upperclass	Sha	3	166	No	187	129	165	106	286	179	286	179
0603 352	1	Upperclass	Sha	3	166	No	188	130	168	109
0603 353	2	Upperclass	Prv	3	280	No	504	72	425	67	459	79	459	79
0603 354	1	Upperclass	Sha	3	166	No	189	131	166	107	273	170	273	170
0603 355	1	Upperclass	Sha	3	181	No	58	37	136	88	162	96	162	96
0603 360	1	Upperclass	Sha	3	151	No	185	127	418	292	320	201	320	201
0603 361	1	Upperclass	Sha	3	160	No	59	38	488	333	391	237	391	237
0603 362	1	Upperclass	Sha	3	161	No	186	128	353	243	304	190	304	190
0603 364	2	Upperclass	Prv	3	278	No	522	79	609	95	303	52	303	52
0603 366	2	Upperclass	Prv	3	278	No	498	70	626	103	455	76	455	76
0603 367	4	Independent	Prv	3	783	No	61	4	44	3	11	1	11	1
0603 368	2	Upperclass	Prv	3	278	No	497	69	617	98	457	77	457	77
0603 370	2	Upperclass	Prv	3	278	No	499	71	618	99	367	61	367	61
0603 371	1	Upperclass	Sha	3	166	No	293	216	294	198
0603 372	2	Upperclass	Prv	3	278	No	496	68	625	102	436	71	436	71
0603 373	1	Upperclass	Sha	3	166	No	478	335	295	199
0603 374	2	Upperclass	Prv	3	278	No	544	84	539	86	426	68	426	68
0603 401	1	Upperclass	Pub	4	134	No	490	339	627	406
0603 402	1	Upperclass	Pub	4	134	No	517	349	599	395
0603 403	1	Upperclass	Pub	4	134	No	584	386	419	249	419	249
0603 404	1	Upperclass	Pub	4	134	No	562	368	585	387	434	259	434	259
0603 405	1	Upperclass	Pub	4	134	No	560	366	616	402	472	276	472	276
0603 406	1	Upperclass	Pub	4	134	No	559	365	577	383	432	257	432	257
0603 407	1	Upperclass	Pub	4	134	No	614	401	468	274	468	274
0603 409	1	Upperclass	Pub	4	134	No	563	369	624	405
0603 410	1	Upperclass	Pub	4	134	No	530	357	244	162	433	258	433	258
0603 411	1	Upperclass	Pub	4	134	No	561	367
0603 412	1	Upperclass	Pub	4	134	No	528	355	245	163
0603 413	1	Upperclass	Pub	4	134	No	545	362	611	400	429	255	429	255
0603 414	1	Upperclass	Pub	4	134	No	529	356	60	37
0603 415	1	Upperclass	Pub	4	134	No	542	361	63	40	430	256	430	256
0603 416	1	Upperclass	Pub	4	134	No	505	346	576	382	403	243	403	243
0603 417	1	Upperclass	Pub	4	134	No	541	360	589	388	402	242	402	242
0603 418	1	Upperclass	Pub	4	134	No	483	337	243	161	404	244	404	244
0603 422	1	Upperclass	Pub	4	134	No	555	364	572	378	405	245	405	245
0603 432	1	Upperclass	Pub	4	134	No	251	168	399	241	399	241
0603 433	1	Upperclass	Pub	4	134	No	512	347
0603 435	1	Upperclass	Pub	4	134	No	549	367	465	272	465	272
0603 436	1	Upperclass	Pub	4	134	No	183	126	169	110	102	57	102	57
0603 437	1	Upperclass	Pub	4	134	No	407	300	592	390	461	268	461	268
0603 439	1	Upperclass	Pub	4	134	No	405	298	597	393	466	273	466	273
0603 441	1	Upperclass	Pub	4	134	No	410	303	596	392
0603 442	1	Upperclass	Pub	4	134	No	408	301	538	359
0603 443	1	Upperclass	Pub	4	134	No	469	332	598	394
0603 444	1	Upperclass	Pub	4	134	No	297	220	573	379	451	267	451	267
0603 447	1	Upperclass	Pub	4	134	No	571	373	628	407	470	275	470	275
0603 448	1	Upperclass	Pub	4	134	No	173	117	553	369	74	41	74	41
0619 010	3	Upperclass	Pub	2	448	No	382	33	271	21	442	59	442	59
0619 011	3	Upperclass	Pub	2	448	No	38	3	533	49	283	29	283	29
0619 020	3	Upperclass	Pub	2	435	No	287	22	568	54	521	75	521	75
0619 021	2	Upperclass	Pub	2	238	No	590	93	523	82	476	81	476	81
0619 031	3	Upperclass	Pub	1	425	No	166	11	481	43	431	58	431	58
0619 032	3	Upperclass	Pub	2	459	No	488	49	264	20	326	33	326	33
0619 301	4	Upperclass	Pub	3	632	No	99	7	110	8	90	11	90	11
0619 302	1	Upperclass	Pub	3	185	No	82	52	225	149	88	48	88	48
0619 303	1	Upperclass	Pub	3	196	No	81	51	111	71	3	1	3	1
0619 304	2	Upperclass	Pub	3	319	No	425	51	443	72	245	44	245	44
0619 305	1	Upperclass	Pub	3	149	No	98	64	243	152	243	152
0619 306	2	Upperclass	Pub	3	423	No	462	57	3	1	2	1	2	1
0619 401	2	Upperclass	Pub	4	433	No	154	27	207	40	130	28	130	28
0619 402	1	Upperclass	Pub	4	193	No	153	105	114	74	150	86	150	86
0619 403	1	Upperclass	Pub	4	174	No	170	116	324	220	163	97	163	97
0619 404	1	Upperclass	Pub	4	216	No	86	55	113	73	89	49	89	49
0619 406	1	Upperclass	Pub	4	179	No	156	106	112	72	170	101	170	101
0619 407	3	Upperclass	Pub	4	429	No	155	10	569	55	520	74	520	74
0627 112	3	Butler	Prv	1	495	No	1	1	36	2	36	2
0627 121	4	Butler	Prv	1	758	No	45	4	52	2	67	7	67	7
0627 124	1	Butler	Prv	1	170	No	37	35	13	12	11	11	11	11
0627 132	4	Butler	Prv	1	632	No	112	14	101	11	82	12	82	12
0627 140	4	Butler	Prv	1	680	No	95	9	102	12	78	10	78	10
0627 175	2	Butler	Prv	1	244	No	79	1
0627 177	4	Butler	Prv	1	708	No	81	7	54	3	60	3	60	3
0627 181	4	Butler	Prv	1	702	No	48	6	91	7	69	8	69	8
0627 182	4	Butler	Prv	1	585	No	119	19	104	13	84	14	84	14
0627 191	4	Butler	Prv	1	669	No	108	12	96	8	79	11	79	11
0627 192	1	Butler	Prv	1	165	No	18	18	19	18	15	15	15	15
0627 193	4	Butler	Prv	1	710	No	34	2	34	1	61	4	61	4
0627 225	1	Butler	Pub	2	132	No
0627 226	1	Butler	Pub	2	145	No	78	72	58	54
0627 227	1	Butler	Pub	2	132	No	96	86
0627 229	1	Butler	Pub	2	131	No
0627 259	1	Butler	Sha	2	143	Yes	99	89
0627 269	1	Butler	Pub	2	156	Yes	41	38	31	30
0627 270	1	Butler	Pub	2	134	Yes	109	95	8	7
0627 271	1	Butler	Pub	2	133	Yes	46	44
0627 273	1	Butler	Sha	2	148	Yes
0627 274	1	Butler	Pub	2	132	Yes	115	97	55	51
0627 275	1	Butler	Sha	2	155	Yes
0627 276	1	Butler	Pub	2	134	Yes	42	39	69	64
0627 277	1	Butler	Sha	2	154	Yes	57	51	12	11
0627 278	1	Butler	Pub	2	136	Yes	110	96	65	60
0627 279	1	Butler	Sha	2	139	Yes	58	52	14	13
0627 281	4	Butler	Prv	2	710	Yes	40	3	62	4	31	1	31	1
0627 301	1	Butler	Sha	3	148	No	49	43	53	50	41	38	41	38
0627 302	1	Butler	Sha	3	145	No	66	61	38	35	38	35
0627 303	1	Butler	Sha	3	132	No	103	91	77	70
0627 304	1	Butler	Sha	3	139	No	71	65	68	59	68	59
0627 305	1	Butler	Sha	3	143	No	67	61	18	17
0627 306	1	Butler	Sha	3	139	No	69	63
0627 307	1	Butler	Sha	3	142	No	68	62	17	16	54	50	54	50
0627 308	1	Butler	Sha	3	140	No	70	64	35	33	35	33
0627 309	1	Butler	Sha	3	144	No	44	42	3	3	3	3
0627 310	1	Butler	Pub	3	152	No	60	54	48	46	42	39	42	39
0627 311	1	Butler	Sha	3	147	No	35	33	4	4	4	4
0627 314	1	Butler	Pub	3	156	No	47	42	45	43	26	26	26	26
0627 316	1	Butler	Pub	3	140	No	77	71	86	79	59	55	59	55
0627 318	1	Butler	Pub	3	135	No	106	93	113	94	74	63	74	63
0627 320	1	Butler	Pub	3	133	No	107	94	117	98	75	64	75	64
0627 322	1	Butler	Pub	3	133	No	98	88	120	100	43	40	43	40
0627 323	1	Butler	Pub	3	133	No	118	98	114	95	63	57	63	57
0627 324	1	Butler	Pub	3	136	No	94	85	116	97	25	25	25	25
0627 325	1	Butler	Pub	3	132	No	82	74	119	99	50	47	50	47
0627 326	1	Butler	Pub	3	150	No	75	69	79	72	51	48	51	48
0627 327	1	Butler	Pub	3	132	No	83	75	92	84	10	10	10	10
0627 329	1	Butler	Pub	3	133	No	97	87	103	90	77	66	77	66
0627 334	1	Butler	Pub	3	166	No	29	29	24	23
0627 336	1	Butler	Pub	3	146	No	84	76	87	80
0627 340	1	Butler	Pub	3	148	No	62	56	78	71	47	44	47	44
0627 341	1	Butler	Pub	3	139	No	89	81	88	81	48	45	48	45
0627 342	1	Butler	Pub	3	145	No	85	77	68	63
0627 343	1	Butler	Pub	3	139	No	83	76
0627 344	1	Butler	Pub	3	145	No	86	78	84	77	49	46	49	46
0627 345	1	Butler	Pub	3	139	No	99	89
0627 346	1	Butler	Pub	3	148	No	50	44	57	53	52	49	52	49
0627 348	1	Butler	Pub	3	154	No	36	34	47	45	33	31	33	31
0627 349	1	Butler	Pub	3	169	No	7	7	43	41	18	18	18	18
0627 350	1	Butler	Pub	3	146	No	88	80	82	75
0627 357	1	Butler	Pub	3	156	No	5	5	51	49
0627 359	1	Butler	Sha	3	143	No	30	30
0627 361	1	Butler	Prv	3	141	No	71	65
0627 367	1	Butler	Pub	3	135	No
0627 369	1	Butler	Pub	3	154	No	11	11	40	38
0627 371	1	Butler	Pub	3	136	No	31	31	93	85
0627 373	3	Butler	Pub	3	531	No	104	1	133	2
0627 374	1	Butler	Pub	3	132	No	105	92	115	96
0627 376	1	Butler	Pub	3	135	No	102	90	107	92
0627 378	1	Butler	Pub	3	136	No	121	99	105	91
0627 379	1	Butler	Prv	3	142	No	32	32	25	24	17	17	17	17
0627 381	4	Butler	Prv	3	710	No	33	1	70	5	53	2	53	2
0627 401	1	Butler	Pub	4	162	No	3	3	27	26
0627 402	1	Butler	Pub	4	153	No	44	41	76	69
0627 403	1	Butler	Pub	4	149	No	46	43	46	43
0627 408	1	Butler	Pub	4	145	No	73	67	81	74	58	54	58	54
0627 409	1	Butler	Pub	4	151	No	56	50	26	25	12	12	12	12
0627 410	1	Butler	Pub	4	134	No	125	102	122	102
0627 411	1	Butler	Pub	4	154	No	53	47	50	48
0627 425	1	Butler	Pub	4	137	No	90	82	4	3
0627 427	1	Butler	Pub	4	137	No	91	83	90	83	57	53	57	53
0627 429	1	Butler	Pub	4	134	No	123	100	41	39	62	56	62	56
0627 430	1	Butler	Pub	4	187	No	35	33	15	14	8	8	8	8
0627 436	1	Butler	Pub	4	153	No	61	55	85	78
0627 439	1	Butler	Pub	4	134	No	124	101	94	86
0627 441	1	Butler	Pub	4	138	No	93	84	95	87
0627 445	1	Butler	Pub	4	139	No	76	70	89	82	23	23	23	23
0627 447	1	Butler	Pub	4	173	No	8	8	42	40	16	16	16	16
0627 449	1	Butler	Pub	4	147	No	24	24	32	31	21	21	21	21
0627 451	1	Butler	Pub	4	175	No	9	9	22	21	13	13	13	13
0627 454	1	Butler	Pub	4	129	No	130	105	123	103	93	75	93	75
0627 456	1	Butler	Pub	4	153	No	17	17	49	47
0627 457	1	Butler	Pub	4	149	No	65	59	59	55	56	52	56	52
0627 458	1	Butler	Pub	4	134	No	126	103	121	101	81	68	81	68
0627 459	1	Butler	Pub	4	146	No	6	6	73	67	14	14	14	14
0627 461	1	Butler	Pub	4	147	No	10	10	60	56	6	6	6	6
0627 463	1	Butler	Pub	4	147	No	59	53	23	22	7	7	7	7
0627 467	1	Butler	Pub	4	134	No	64	58	111	93	64	58	64	58
0627 469	1	Butler	Pub	4	142	No	63	57	67	62	19	19	19	19
0627 473	3	Butler	Pub	4	482	No	156	2	135	3	29	1	29	1
0627 474	1	Butler	Pub	4	205	No	1	1	9	8	1	1	1	1
0627 476	1	Butler	Pub	4	113	No	129	104	124	104
0627 478	1	Butler	Pub	4	113	No	134	108	125	105
0627 479	1	Butler	Pub	4	166	No	15	15	30	29	22	22	22	22
0627 481	4	Butler	Prv	4	638	No	100	10	97	9	65	5	65	5
0631 016	2	Rockefeller	Pub	2	265	Yes	82	7	46	7	73	11	73	11
